Time (UTC),EnergyUsage,Apartment,Hour,DayOfWeek,ProfileCluster,ProfileLabel,AnomalyFlag
2024-02-19 00:00:00,12.94379192,H101,0,0,1,Daytime User,0
2024-02-19 01:00:00,8.147370738000001,H101,1,0,1,Daytime User,0
2024-02-19 02:00:00,7.145033874,H101,2,0,1,Daytime User,0
2024-02-19 03:00:00,8.109062348,H101,3,0,1,Daytime User,0
2024-02-19 04:00:00,10.154844762,H101,4,0,1,Daytime User,0
2024-02-19 05:00:00,7.2115637040000005,H101,5,0,1,Daytime User,0
2024-02-19 06:00:00,11.664535948000001,H101,6,0,1,Daytime User,0
2024-02-19 07:00:00,9.089361333,H101,7,0,1,Daytime User,0
2024-02-19 08:00:00,14.186917359,H101,8,0,1,Daytime User,0
2024-02-19 09:00:00,7.26019326,H101,9,0,1,Daytime User,0
2024-02-19 10:00:00,7.283100286000001,H101,10,0,1,Daytime User,0
2024-02-19 11:00:00,10.851922983,H101,11,0,1,Daytime User,0
2024-02-19 12:00:00,8.601196112,H101,12,0,1,Daytime User,0
2024-02-19 13:00:00,11.609107577,H101,13,0,1,Daytime User,0
2024-02-19 14:00:00,7.3349402360000004,H101,14,0,1,Daytime User,0
2024-02-19 15:00:00,9.632540313,H101,15,0,1,Daytime User,0
2024-02-19 16:00:00,8.244620996000002,H101,16,0,1,Daytime User,0
2024-02-19 17:00:00,11.635092052,H101,17,0,1,Daytime User,0
2024-02-19 18:00:00,12.654697877,H101,18,0,2,Evening User,0
2024-02-19 19:00:00,13.125410666,H101,19,0,2,Evening User,0
2024-02-19 20:00:00,7.844593357000001,H101,20,0,1,Daytime User,0
2024-02-19 21:00:00,16.798734472,H101,21,0,2,Evening User,0
2024-02-19 22:00:00,15.190575748,H101,22,0,2,Evening User,0
2024-02-19 23:00:00,8.034493267000002,H101,23,0,2,Evening User,0
2024-02-20 00:00:00,10.363545742000001,H101,0,1,1,Daytime User,0
2024-02-20 01:00:00,8.4480592,H101,1,1,1,Daytime User,0
2024-02-20 02:00:00,9.921652703000001,H101,2,1,1,Daytime User,0
2024-02-20 03:00:00,7.97939251,H101,3,1,1,Daytime User,0
2024-02-20 04:00:00,11.519959556,H101,4,1,1,Daytime User,0
2024-02-20 05:00:00,7.352841139000001,H101,5,1,1,Daytime User,0
2024-02-20 06:00:00,12.649557023,H101,6,1,1,Daytime User,0
2024-02-20 07:00:00,15.05814359,H101,7,1,1,Daytime User,0
2024-02-20 08:00:00,7.933312548000001,H101,8,1,1,Daytime User,0
2024-02-20 09:00:00,8.553988998000001,H101,9,1,1,Daytime User,0
2024-02-20 10:00:00,6.937225387000001,H101,10,1,1,Daytime User,0
2024-02-20 11:00:00,11.702991238000001,H101,11,1,1,Daytime User,0
2024-02-20 12:00:00,8.205530574,H101,12,1,1,Daytime User,0
2024-02-20 13:00:00,9.597676642000001,H101,13,1,1,Daytime User,0
2024-02-20 14:00:00,10.038674728,H101,14,1,1,Daytime User,0
2024-02-20 15:00:00,10.936915939,H101,15,1,1,Daytime User,0
2024-02-20 16:00:00,7.736527344000001,H101,16,1,1,Daytime User,0
2024-02-20 17:00:00,8.895727816,H101,17,1,1,Daytime User,0
2024-02-20 18:00:00,8.296270119,H101,18,1,1,Daytime User,0
2024-02-20 19:00:00,9.183376262000001,H101,19,1,2,Evening User,0
2024-02-20 20:00:00,14.129899739,H101,20,1,2,Evening User,0
2024-02-20 21:00:00,17.458368325000002,H101,21,1,2,Evening User,0
2024-02-20 22:00:00,10.209236077,H101,22,1,2,Evening User,0
2024-02-20 23:00:00,10.796162482,H101,23,1,2,Evening User,0
2024-02-21 00:00:00,8.799419503,H101,0,2,1,Daytime User,0
2024-02-21 01:00:00,7.06572514,H101,1,2,1,Daytime User,0
2024-02-21 02:00:00,10.91249215,H101,2,2,1,Daytime User,0
2024-02-21 03:00:00,8.114548114,H101,3,2,1,Daytime User,0
2024-02-21 04:00:00,7.860343317,H101,4,2,1,Daytime User,0
2024-02-21 05:00:00,10.710923268,H101,5,2,1,Daytime User,0
2024-02-21 06:00:00,8.356406548,H101,6,2,1,Daytime User,0
2024-02-21 07:00:00,11.903254264000001,H101,7,2,1,Daytime User,0
2024-02-21 08:00:00,14.07169775,H101,8,2,1,Daytime User,0
2024-02-21 09:00:00,8.091860848,H101,9,2,1,Daytime User,0
2024-02-21 10:00:00,7.013797111000001,H101,10,2,1,Daytime User,0
2024-02-21 11:00:00,10.082684696000001,H101,11,2,1,Daytime User,0
2024-02-21 12:00:00,9.329962039000002,H101,12,2,1,Daytime User,0
2024-02-21 13:00:00,12.237100613,H101,13,2,2,Evening User,0
2024-02-21 14:00:00,7.536695672000001,H101,14,2,1,Daytime User,0
2024-02-21 15:00:00,10.826836935000001,H101,15,2,2,Evening User,0
2024-02-21 16:00:00,8.206318403000001,H101,16,2,2,Evening User,0
2024-02-21 17:00:00,8.584022881000001,H101,17,2,2,Evening User,0
2024-02-21 18:00:00,8.282759624,H101,18,2,2,Evening User,0
2024-02-21 19:00:00,11.783602896,H101,19,2,2,Evening User,0
2024-02-21 20:00:00,12.426233909,H101,20,2,2,Evening User,0
2024-02-21 21:00:00,11.676449551000001,H101,21,2,2,Evening User,0
2024-02-21 22:00:00,16.992637273,H101,22,2,2,Evening User,0
2024-02-21 23:00:00,7.060114224,H101,23,2,2,Evening User,0
2024-02-22 00:00:00,8.8459643,H101,0,3,0,Daytime User,0
2024-02-22 01:00:00,6.231003948000001,H101,1,3,0,Daytime User,0
2024-02-22 02:00:00,6.778406728,H101,2,3,0,Daytime User,0
2024-02-22 03:00:00,9.168819594,H101,3,3,0,Daytime User,0
2024-02-22 04:00:00,7.172012324,H101,4,3,0,Daytime User,0
2024-02-22 05:00:00,11.114409685,H101,5,3,0,Daytime User,0
2024-02-22 06:00:00,8.070878122,H101,6,3,0,Daytime User,0
2024-02-22 07:00:00,11.873758253000002,H101,7,3,0,Daytime User,0
2024-02-22 08:00:00,12.683762576,H101,8,3,0,Daytime User,0
2024-02-22 09:00:00,6.9393107800000005,H101,9,3,0,Daytime User,0
2024-02-22 10:00:00,6.10194222,H101,10,3,0,Daytime User,0
2024-02-22 11:00:00,7.370135391,H101,11,3,0,Daytime User,0
2024-02-22 12:00:00,7.666507875999999,H101,12,3,0,Daytime User,0
2024-02-22 13:00:00,8.861129804,H101,13,3,2,Evening User,0
2024-02-22 14:00:00,7.347772325999999,H101,14,3,0,Daytime User,0
2024-02-22 15:00:00,11.865806976,H101,15,3,2,Evening User,0
2024-02-22 16:00:00,8.390569986,H101,16,3,2,Evening User,0
2024-02-22 17:00:00,9.526679966,H101,17,3,2,Evening User,0
2024-02-22 18:00:00,7.268554588,H101,18,3,2,Evening User,0
2024-02-22 19:00:00,11.402889570000001,H101,19,3,2,Evening User,0
2024-02-22 20:00:00,17.474158197,H101,20,3,2,Evening User,0
2024-02-22 21:00:00,13.584893789,H101,21,3,2,Evening User,0
2024-02-22 22:00:00,9.715320318,H101,22,3,2,Evening User,0
2024-02-22 23:00:00,9.232551714,H101,23,3,2,Evening User,0
2024-02-23 00:00:00,10.34104319,H101,0,4,0,Daytime User,0
2024-02-23 01:00:00,8.290251304,H101,1,4,0,Daytime User,0
2024-02-23 02:00:00,6.060258758000001,H101,2,4,0,Daytime User,0
2024-02-23 03:00:00,11.290012853999999,H101,3,4,0,Daytime User,0
2024-02-23 04:00:00,7.502604787000001,H101,4,4,0,Daytime User,0
2024-02-23 05:00:00,9.982020530000002,H101,5,4,0,Daytime User,0
2024-02-23 06:00:00,7.631522662000001,H101,6,4,0,Daytime User,0
2024-02-23 07:00:00,10.640873690000001,H101,7,4,0,Daytime User,0
2024-02-23 08:00:00,15.762291446000003,H101,8,4,2,Evening User,0
2024-02-23 09:00:00,10.545155992000002,H101,9,4,0,Daytime User,0
2024-02-23 10:00:00,8.227003856,H101,10,4,0,Daytime User,0
2024-02-23 11:00:00,12.211598264000001,H101,11,4,0,Daytime User,0
2024-02-23 12:00:00,9.094310288,H101,12,4,0,Daytime User,0
2024-02-23 13:00:00,9.960165592000001,H101,13,4,0,Daytime User,0
2024-02-23 14:00:00,10.580502114,H101,14,4,2,Evening User,0
2024-02-23 15:00:00,10.701187596,H101,15,4,2,Evening User,0
2024-02-23 16:00:00,9.86890303,H101,16,4,2,Evening User,0
2024-02-23 17:00:00,12.238136419,H101,17,4,2,Evening User,0
2024-02-23 18:00:00,9.90154246,H101,18,4,2,Evening User,0
2024-02-23 19:00:00,17.29962954,H101,19,4,2,Evening User,0
2024-02-23 20:00:00,22.878328029000002,H101,20,4,2,Evening User,0
2024-02-23 21:00:00,13.114280409000001,H101,21,4,2,Evening User,0
2024-02-23 22:00:00,7.7936876680000005,H101,22,4,2,Evening User,0
2024-02-23 23:00:00,8.845900136000001,H101,23,4,2,Evening User,0
2024-02-24 00:00:00,13.345036893000001,H101,0,5,0,Daytime User,0
2024-02-24 01:00:00,11.283120411,H101,1,5,0,Daytime User,0
2024-02-24 02:00:00,7.116341931999999,H101,2,5,0,Daytime User,0
2024-02-24 03:00:00,8.716794062,H101,3,5,0,Daytime User,0
2024-02-24 04:00:00,7.6517390579999995,H101,4,5,0,Daytime User,0
2024-02-24 05:00:00,9.294089409,H101,5,5,0,Daytime User,0
2024-02-24 06:00:00,7.521281282,H101,6,5,0,Daytime User,0
2024-02-24 07:00:00,9.702109506,H101,7,5,0,Daytime User,0
2024-02-24 08:00:00,8.496735256,H101,8,5,0,Daytime User,0
2024-02-24 09:00:00,15.90254547,H101,9,5,0,Daytime User,0
2024-02-24 10:00:00,13.874533382000001,H101,10,5,0,Daytime User,0
2024-02-24 11:00:00,6.336479327999999,H101,11,5,0,Daytime User,0
2024-02-24 12:00:00,6.1684499939999995,H101,12,5,0,Daytime User,0
2024-02-24 13:00:00,8.48690553,H101,13,5,0,Daytime User,0
2024-02-24 14:00:00,5.7623570189999995,H101,14,5,0,Daytime User,0
2024-02-24 15:00:00,11.561826114999999,H101,15,5,2,Evening User,0
2024-02-24 16:00:00,11.344916907,H101,16,5,2,Evening User,0
2024-02-24 17:00:00,8.331214516,H101,17,5,2,Evening User,0
2024-02-24 18:00:00,12.772482348,H101,18,5,2,Evening User,0
2024-02-24 19:00:00,19.426998365,H101,19,5,2,Evening User,0
2024-02-24 20:00:00,11.782442648,H101,20,5,2,Evening User,0
2024-02-24 21:00:00,19.515084139,H101,21,5,2,Evening User,0
2024-02-24 22:00:00,14.791388117999999,H101,22,5,2,Evening User,0
2024-02-24 23:00:00,11.452818262,H101,23,5,2,Evening User,0
2024-02-25 00:00:00,10.069924674,H101,0,6,0,Daytime User,0
2024-02-25 01:00:00,11.720606693,H101,1,6,0,Daytime User,0
2024-02-25 02:00:00,9.268568457999999,H101,2,6,0,Daytime User,0
2024-02-25 03:00:00,9.417094682999998,H101,3,6,0,Daytime User,0
2024-02-25 04:00:00,8.524456447999999,H101,4,6,0,Daytime User,0
2024-02-25 05:00:00,8.485293904999999,H101,5,6,0,Daytime User,0
2024-02-25 06:00:00,10.688377528,H101,6,6,0,Daytime User,0
2024-02-25 07:00:00,8.937928080999999,H101,7,6,0,Daytime User,0
2024-02-25 08:00:00,11.517692852,H101,8,6,0,Daytime User,0
2024-02-25 09:00:00,8.869453995999999,H101,9,6,0,Daytime User,0
2024-02-25 10:00:00,10.060787908,H101,10,6,0,Daytime User,0
2024-02-25 11:00:00,11.93163218,H101,11,6,0,Daytime User,0
2024-02-25 12:00:00,12.469192461999999,H101,12,6,0,Daytime User,0
2024-02-25 13:00:00,18.993671398,H101,13,6,2,Evening User,0
2024-02-25 14:00:00,10.423810597,H101,14,6,0,Daytime User,0
2024-02-25 15:00:00,8.642181112,H101,15,6,0,Daytime User,0
2024-02-25 16:00:00,12.156046413999999,H101,16,6,2,Evening User,0
2024-02-25 17:00:00,9.149691661,H101,17,6,0,Daytime User,0
2024-02-25 18:00:00,10.260531939,H101,18,6,2,Evening User,0
2024-02-25 19:00:00,11.046350186,H101,19,6,2,Evening User,0
2024-02-25 20:00:00,12.134463438000001,H101,20,6,2,Evening User,0
2024-02-25 21:00:00,17.113079223,H101,21,6,2,Evening User,0
2024-02-25 22:00:00,15.086517466,H101,22,6,2,Evening User,0
2024-02-25 23:00:00,10.738438204,H101,23,6,2,Evening User,0
2024-02-26 00:00:00,8.333187567,H101,0,0,1,Daytime User,0
2024-02-26 01:00:00,10.200203578,H101,1,0,1,Daytime User,0
2024-02-26 02:00:00,11.677753244,H101,2,0,1,Daytime User,0
2024-02-26 03:00:00,9.95021004,H101,3,0,1,Daytime User,0
2024-02-26 04:00:00,11.206965144,H101,4,0,1,Daytime User,0
2024-02-26 05:00:00,11.638880441,H101,5,0,1,Daytime User,0
2024-02-26 06:00:00,9.948603603999999,H101,6,0,1,Daytime User,0
2024-02-26 07:00:00,14.271130069,H101,7,0,1,Daytime User,0
2024-02-26 08:00:00,16.821107234000003,H101,8,0,1,Daytime User,0
2024-02-26 09:00:00,14.495746903999999,H101,9,0,1,Daytime User,0
2024-02-26 10:00:00,13.925335287000001,H101,10,0,1,Daytime User,0
2024-02-26 11:00:00,6.00873746,H101,11,0,1,Daytime User,0
2024-02-26 12:00:00,5.51702111,H101,12,0,1,Daytime User,0
2024-02-26 13:00:00,6.7975354249999995,H101,13,0,1,Daytime User,0
2024-02-26 14:00:00,5.616112528,H101,14,0,1,Daytime User,0
2024-02-26 15:00:00,5.44121383,H101,15,0,1,Daytime User,0
2024-02-26 16:00:00,12.927488258,H101,16,0,1,Daytime User,0
2024-02-26 17:00:00,14.081599212999999,H101,17,0,2,Evening User,0
2024-02-26 18:00:00,13.864509434,H101,18,0,2,Evening User,0
2024-02-26 19:00:00,19.034144102000003,H101,19,0,2,Evening User,0
2024-02-26 20:00:00,12.015292362,H101,20,0,2,Evening User,0
2024-02-26 21:00:00,13.702761352,H101,21,0,2,Evening User,0
2024-02-26 22:00:00,0.9369394740000001,H101,22,0,1,Daytime User,0
2024-02-26 23:00:00,1.024818169,H101,23,0,1,Daytime User,0
2024-02-27 00:00:00,3.8102121579999997,H101,0,1,1,Daytime User,0
2024-02-27 01:00:00,2.8750128029999997,H101,1,1,1,Daytime User,0
2024-02-27 02:00:00,1.0158505340000001,H101,2,1,1,Daytime User,0
2024-02-27 03:00:00,2.766115506,H101,3,1,1,Daytime User,0
2024-02-27 04:00:00,0.8946850350000001,H101,4,1,1,Daytime User,0
2024-02-27 05:00:00,4.935117139,H101,5,1,1,Daytime User,0
2024-02-27 06:00:00,0.8238380030000001,H101,6,1,1,Daytime User,0
2024-02-27 07:00:00,0.8214181580000001,H101,7,1,1,Daytime User,0
2024-02-27 08:00:00,4.813721963,H101,8,1,1,Daytime User,0
2024-02-27 09:00:00,4.332479598,H101,9,1,1,Daytime User,0
2024-02-27 10:00:00,0.47336469800000003,H101,10,1,1,Daytime User,0
2024-02-27 11:00:00,8.0368192,H101,11,1,1,Daytime User,0
2024-02-27 12:00:00,8.965966477,H101,12,1,1,Daytime User,0
2024-02-27 13:00:00,8.961778504000002,H101,13,1,1,Daytime User,0
2024-02-27 14:00:00,10.970554304,H101,14,1,1,Daytime User,0
2024-02-27 15:00:00,10.944660636,H101,15,1,1,Daytime User,0
2024-02-27 16:00:00,11.205120832,H101,16,1,2,Evening User,0
2024-02-27 17:00:00,10.363796362,H101,17,1,2,Evening User,0
2024-02-27 18:00:00,10.370154276000001,H101,18,1,2,Evening User,0
2024-02-27 19:00:00,11.212787464000002,H101,19,1,2,Evening User,0
2024-02-27 20:00:00,11.126479654,H101,20,1,2,Evening User,0
2024-02-27 21:00:00,12.253769201999999,H101,21,1,2,Evening User,0
2024-02-27 22:00:00,10.864764892,H101,22,1,2,Evening User,0
2024-02-27 23:00:00,7.959832336000002,H101,23,1,2,Evening User,0
2024-02-28 00:00:00,11.459313010999999,H101,0,2,1,Daytime User,0
2024-02-28 01:00:00,7.288424027000001,H101,1,2,1,Daytime User,0
2024-02-28 02:00:00,9.238133224,H101,2,2,1,Daytime User,0
2024-02-28 03:00:00,7.720033410000002,H101,3,2,1,Daytime User,0
2024-02-28 04:00:00,9.46132308,H101,4,2,1,Daytime User,0
2024-02-28 05:00:00,6.361956993000001,H101,5,2,1,Daytime User,0
2024-02-28 06:00:00,11.20447096,H101,6,2,1,Daytime User,0
2024-02-28 07:00:00,7.454046912,H101,7,2,1,Daytime User,0
2024-02-28 08:00:00,10.111558763,H101,8,2,1,Daytime User,0
2024-02-28 09:00:00,4.168683879,H101,9,2,1,Daytime User,0
2024-02-28 10:00:00,4.379314055,H101,10,2,1,Daytime User,0
2024-02-28 11:00:00,4.379775585,H101,11,2,1,Daytime User,0
2024-02-28 12:00:00,3.051197304,H101,12,2,1,Daytime User,0
2024-02-28 13:00:00,0.464859276,H101,13,2,1,Daytime User,0
2024-02-28 14:00:00,2.381474033,H101,14,2,1,Daytime User,0
2024-02-28 15:00:00,0.420186976,H101,15,2,1,Daytime User,0
2024-02-28 16:00:00,4.231067506,H101,16,2,1,Daytime User,0
2024-02-28 17:00:00,0.367149707,H101,17,2,1,Daytime User,0
2024-02-28 18:00:00,0.366680954,H101,18,2,1,Daytime User,0
2024-02-28 19:00:00,0.305151834,H101,19,2,1,Daytime User,0
2024-02-28 20:00:00,2.373607791,H101,20,2,1,Daytime User,0
2024-02-28 21:00:00,0.49434433599999994,H101,21,2,1,Daytime User,0
2024-02-28 22:00:00,2.359904799,H101,22,2,2,Evening User,0
2024-02-28 23:00:00,0.44111496799999994,H101,23,2,1,Daytime User,0
2024-02-29 00:00:00,4.317112379,H101,0,3,0,Daytime User,0
2024-02-29 01:00:00,2.4357653449999996,H101,1,3,0,Daytime User,0
2024-02-29 02:00:00,0.43557340999999994,H101,2,3,0,Daytime User,0
2024-02-29 03:00:00,4.2850204960000005,H101,3,3,0,Daytime User,0
2024-02-29 04:00:00,0.4151951059999999,H101,4,3,0,Daytime User,0
2024-02-29 05:00:00,0.307009518,H101,5,3,0,Daytime User,0
2024-02-29 06:00:00,0.41805860799999994,H101,6,3,0,Daytime User,0
2024-02-29 07:00:00,0.305032812,H101,7,3,0,Daytime User,0
2024-02-29 08:00:00,0.539307947,H101,8,3,0,Daytime User,0
2024-02-29 09:00:00,2.250744312,H101,9,3,0,Daytime User,0
2024-02-29 10:00:00,0.429966274,H101,10,3,0,Daytime User,0
2024-02-29 11:00:00,0.37410762599999997,H101,11,3,0,Daytime User,0
2024-02-29 12:00:00,0.9465451579999999,H101,12,3,0,Daytime User,0
2024-02-29 13:00:00,0.381205078,H101,13,3,0,Daytime User,0
2024-02-29 14:00:00,0.368789736,H101,14,3,0,Daytime User,0
2024-02-29 15:00:00,0.363713111,H101,15,3,0,Daytime User,0
2024-02-29 16:00:00,4.327920695,H101,16,3,0,Daytime User,0
2024-02-29 17:00:00,2.41371104,H101,17,3,0,Daytime User,0
2024-02-29 18:00:00,2.345326967,H101,18,3,0,Daytime User,0
2024-02-29 19:00:00,2.466338154,H101,19,3,2,Evening User,0
2024-02-29 20:00:00,0.363452864,H101,20,3,0,Daytime User,0
2024-02-29 21:00:00,3.461958954,H101,21,3,2,Evening User,0
2024-02-29 22:00:00,0.36019413199999994,H101,22,3,2,Evening User,0
2024-02-29 23:00:00,0.42559398099999995,H101,23,3,2,Evening User,0
2024-03-01 00:00:00,2.423142847,H101,0,4,0,Daytime User,0
2024-03-01 01:00:00,2.430775307,H101,1,4,0,Daytime User,0
2024-03-01 02:00:00,4.359760896000001,H101,2,4,0,Daytime User,0
2024-03-01 03:00:00,0.43676971,H101,3,4,0,Daytime User,0
2024-03-01 04:00:00,2.320487981,H101,4,4,0,Daytime User,0
2024-03-01 05:00:00,0.362960142,H101,5,4,0,Daytime User,0
2024-03-01 06:00:00,4.606586465,H101,6,4,0,Daytime User,0
2024-03-01 07:00:00,3.4674757009999997,H101,7,4,0,Daytime User,0
2024-03-01 08:00:00,0.470677006,H101,8,4,0,Daytime User,0
2024-03-01 09:00:00,0.31037513499999997,H101,9,4,0,Daytime User,0
2024-03-01 10:00:00,0.417763579,H101,10,4,0,Daytime User,0
2024-03-01 11:00:00,4.113090617,H101,11,4,0,Daytime User,0
2024-03-01 12:00:00,0.42474281599999997,H101,12,4,0,Daytime User,0
2024-03-01 13:00:00,2.2180490359999996,H101,13,4,0,Daytime User,0
2024-03-01 14:00:00,2.336148417,H101,14,4,0,Daytime User,0
2024-03-01 15:00:00,0.30577848599999996,H101,15,4,0,Daytime User,0
2024-03-01 16:00:00,0.428462258,H101,16,4,0,Daytime User,0
2024-03-01 17:00:00,0.308627401,H101,17,4,0,Daytime User,0
2024-03-01 18:00:00,4.218329592,H101,18,4,0,Daytime User,0
2024-03-01 19:00:00,0.420009191,H101,19,4,0,Daytime User,0
2024-03-01 20:00:00,0.309829992,H101,20,4,0,Daytime User,0
2024-03-01 21:00:00,2.4415022220000004,H101,21,4,2,Evening User,0
2024-03-01 22:00:00,0.309829992,H101,22,4,0,Daytime User,0
2024-03-01 23:00:00,4.455142316999999,H101,23,4,2,Evening User,0
2024-03-02 00:00:00,0.309829992,H101,0,5,0,Daytime User,0
2024-03-02 01:00:00,3.070239264,H101,1,5,0,Daytime User,0
2024-03-02 02:00:00,0.42240448799999997,H101,2,5,0,Daytime User,0
2024-03-02 03:00:00,0.309603936,H101,3,5,0,Daytime User,0
2024-03-02 04:00:00,4.528003493,H101,4,5,0,Daytime User,0
2024-03-02 05:00:00,0.311495007,H101,5,5,0,Daytime User,0
2024-03-02 06:00:00,2.392288095,H101,6,5,0,Daytime User,0
2024-03-02 07:00:00,0.30804845599999997,H101,7,5,0,Daytime User,0
2024-03-02 08:00:00,2.253414609,H101,8,5,0,Daytime User,0
2024-03-02 09:00:00,0.533430965,H101,9,5,0,Daytime User,0
2024-03-02 10:00:00,0.306472832,H101,10,5,0,Daytime User,0
2024-03-02 11:00:00,2.364961004,H101,11,5,0,Daytime User,0
2024-03-02 12:00:00,0.36103193899999997,H101,12,5,0,Daytime User,0
2024-03-02 13:00:00,4.293925671999999,H101,13,5,0,Daytime User,0
2024-03-02 14:00:00,2.386204127,H101,14,5,0,Daytime User,0
2024-03-02 15:00:00,2.276077072,H101,15,5,0,Daytime User,0
2024-03-02 16:00:00,2.3427346019999997,H101,16,5,0,Daytime User,0
2024-03-02 17:00:00,0.30894637199999997,H101,17,5,0,Daytime User,0
2024-03-02 18:00:00,4.397086193,H101,18,5,0,Daytime User,0
2024-03-02 19:00:00,0.30894637199999997,H101,19,5,0,Daytime User,0
2024-03-02 20:00:00,3.5594266529999996,H101,20,5,0,Daytime User,0
2024-03-02 21:00:00,2.4210636379999997,H101,21,5,0,Daytime User,0
2024-03-02 22:00:00,0.377103478,H101,22,5,0,Daytime User,0
2024-03-02 23:00:00,4.539372006,H101,23,5,2,Evening User,0
2024-03-03 00:00:00,0.310996008,H101,0,6,0,Daytime User,0
2024-03-03 01:00:00,4.490456254,H101,1,6,0,Daytime User,0
2024-03-03 02:00:00,2.3274076079999997,H101,2,6,0,Daytime User,0
2024-03-03 03:00:00,2.556709418,H101,3,6,0,Daytime User,0
2024-03-03 04:00:00,0.310996008,H101,4,6,0,Daytime User,0
2024-03-03 05:00:00,0.43350623299999996,H101,5,6,0,Daytime User,0
2024-03-03 06:00:00,2.2937403080000003,H101,6,6,0,Daytime User,0
2024-03-03 07:00:00,0.310996008,H101,7,6,0,Daytime User,0
2024-03-03 08:00:00,0.36870408099999996,H101,8,6,0,Daytime User,0
2024-03-03 09:00:00,4.211847828,H101,9,6,0,Daytime User,0
2024-03-03 10:00:00,0.43069207,H101,10,6,0,Daytime User,0
2024-03-03 11:00:00,2.255402174,H101,11,6,0,Daytime User,0
2024-03-03 12:00:00,0.4263914,H101,12,6,0,Daytime User,0
2024-03-03 13:00:00,2.26456832,H101,13,6,0,Daytime User,0
2024-03-03 14:00:00,4.39686611,H101,14,6,0,Daytime User,0
2024-03-03 15:00:00,0.49686770599999996,H101,15,6,0,Daytime User,0
2024-03-03 16:00:00,0.310835541,H101,16,6,0,Daytime User,0
2024-03-03 17:00:00,0.43263491699999995,H101,17,6,0,Daytime User,0
2024-03-03 18:00:00,2.310158094,H101,18,6,0,Daytime User,0
2024-03-03 19:00:00,0.416952874,H101,19,6,0,Daytime User,0
2024-03-03 20:00:00,0.311851022,H101,20,6,0,Daytime User,0
2024-03-03 21:00:00,4.5372535019999995,H101,21,6,0,Daytime User,0
2024-03-03 22:00:00,0.311353348,H101,22,6,0,Daytime User,0
2024-03-03 23:00:00,2.386478471,H101,23,6,0,Daytime User,0
2024-03-04 00:00:00,0.42569163399999993,H101,0,0,1,Daytime User,0
2024-03-04 01:00:00,4.357285848,H101,1,0,1,Daytime User,0
2024-03-04 02:00:00,2.3858442259999997,H101,2,0,1,Daytime User,0
2024-03-04 03:00:00,0.309279996,H101,3,0,1,Daytime User,0
2024-03-04 04:00:00,0.536859004,H101,4,0,1,Daytime User,0
2024-03-04 05:00:00,0.309279996,H101,5,0,1,Daytime User,0
2024-03-04 06:00:00,4.270105984,H101,6,0,1,Daytime User,0
2024-03-04 07:00:00,0.7188668760000001,H101,7,0,1,Daytime User,0
2024-03-04 08:00:00,0.36093812599999997,H101,8,0,1,Daytime User,0
2024-03-04 09:00:00,1.736569318,H101,9,0,1,Daytime User,0
2024-03-04 10:00:00,0.38365048199999996,H101,10,0,1,Daytime User,0
2024-03-04 11:00:00,0.52071697614,H101,11,0,1,Daytime User,0
2024-03-04 12:00:00,0.303638382,H101,12,0,1,Daytime User,0
2024-03-04 13:00:00,1.4179635389999998,H101,13,0,1,Daytime User,0
2024-03-04 14:00:00,0.3093848699999999,H101,14,0,1,Daytime User,0
